hotel,is_canceled,lead_time,stays_in_week_nights,adults,children,babies,meal,deposit_type,agent,company
Resort Hotel,0,42,10,2,0,0,BB,No Deposit,2,NULL
Resort Hotel,0,12,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,8,10,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,9,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,43,3,2,0,0,BB,No Deposit,314,NULL
Resort Hotel,0,2,2,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,1,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,2,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,10,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,1,3,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,0,20,2,2,0,0,BB,No Deposit,348,NULL
Resort Hotel,0,15,3,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,5,1,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,5,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,11,6,2,1,0,HB,No Deposit,156,NULL
Resort Hotel,0,19,1,2,0,0,BB,No Deposit,251,NULL
Resort Hotel,0,1,1,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,0,6,0,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,2,2,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,16,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,8,2,2,0,0,HB,No Deposit,177,NULL
Resort Hotel,0,3,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,7,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,3,2,2,0,0,HB,No Deposit,250,NULL
Resort Hotel,0,34,2,2,0,0,FB,No Deposit,6,NULL
Resort Hotel,0,12,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,12,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,11,2,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,2,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,11,2,3,1,0,BB,No Deposit,240,NULL
Resort Hotel,0,3,3,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,2,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,4,2,2,0,0,HB,No Deposit,250,NULL
Resort Hotel,0,5,1,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,1,1,2,1,0,BB,No Deposit,240,NULL
Resort Hotel,0,1,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,5,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,4,2,2,1,0,BB,No Deposit,196,NULL
Resort Hotel,0,7,2,3,0,0,BB,No Deposit,314,NULL
Resort Hotel,0,7,2,2,0,0,BB,No Deposit,314,NULL
Resort Hotel,0,0,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,5,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,37,4,2,0,0,BB,No Deposit,314,NULL
Resort Hotel,0,1,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,2,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,1,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,2,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,3,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,38,7,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,0,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,2,2,1,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,0,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,39,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,1,4,1,0,0,BB,No Deposit,NULL,362
Resort Hotel,0,0,0,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,0,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,1,1,3,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,6,NULL
Resort Hotel,0,4,0,2,0,0,FB,No Deposit,NULL,NULL
Resort Hotel,0,4,0,2,0,0,FB,No Deposit,NULL,NULL
Resort Hotel,0,18,2,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,9,0,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,5,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,9,3,2,0,0,BB,No Deposit,314,NULL
Resort Hotel,0,0,0,1,0,0,BB,No Deposit,6,NULL
Resort Hotel,0,0,0,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,3,0,1,0,0,BB,No Deposit,NULL,99
Resort Hotel,0,1,1,1,0,0,BB,No Deposit,NULL,99
Resort Hotel,0,1,0,2,0,0,BB,No Deposit,NULL,99
Resort Hotel,0,4,0,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,1,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,6,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,2,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,7,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,4,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,4,0,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,7,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,3,0,1,0,0,BB,No Deposit,NULL,366
Resort Hotel,0,1,0,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,4,0,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,2,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,1,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,20,10,2,0,0,HB,No Deposit,196,NULL
Resort Hotel,0,0,0,2,0,0,BB,No Deposit,314,NULL
Resort Hotel,0,0,0,1,0,0,BB,No Deposit,330,NULL
Resort Hotel,0,0,4,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,6,0,1,0,0,BB,No Deposit,95,NULL
Resort Hotel,0,0,0,2,0,0,BB,No Deposit,330,NULL
Resort Hotel,0,2,1,2,0,0,BB,No Deposit,330,NULL
Resort Hotel,0,0,0,2,0,0,BB,No Deposit,330,NULL
Resort Hotel,0,10,0,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,16,6,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,0,25,6,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,25,6,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,25,6,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,3,1,2,0,0,BB,No Deposit,177,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,372
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,1,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,16,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,21,2,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,142,NULL
Resort Hotel,0,23,1,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,23,1,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,40,5,1,0,0,HB,No Deposit,314,NULL
Resort Hotel,0,4,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,6,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,1,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,5,2,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,16,3,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,33,2,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,51,3,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,11,7,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,0,1,2,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,55,5,1,0,0,HB,No Deposit,6,NULL
Resort Hotel,0,55,5,2,0,0,HB,No Deposit,6,NULL
Resort Hotel,0,5,1,1,0,0,BB,No Deposit,NULL,365
Resort Hotel,0,5,1,1,0,0,BB,No Deposit,314,NULL
Resort Hotel,0,4,2,1,0,0,BB,No Deposit,NULL,99
Resort Hotel,0,5,1,1,0,0,BB,No Deposit,5,NULL
Resort Hotel,0,5,1,1,0,0,BB,No Deposit,5,NULL
Resort Hotel,0,2,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,6,2,1,0,0,BB,No Deposit,NULL,277
Resort Hotel,0,2,1,3,0,0,BB,No Deposit,NULL,331
Resort Hotel,0,1,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,35,2,2,1,0,BB,No Deposit,314,NULL
Resort Hotel,0,35,2,2,0,0,BB,No Deposit,314,NULL
Resort Hotel,0,0,2,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,25,1,1,0,0,BB,No Deposit,314,NULL
Resort Hotel,0,25,1,1,0,0,BB,No Deposit,314,NULL
Resort Hotel,0,0,1,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,109
Resort Hotel,0,2,1,1,0,0,BB,No Deposit,NULL,14
Resort Hotel,0,1,1,1,0,0,BB,No Deposit,104,NULL
Resort Hotel,0,2,1,1,0,0,BB,No Deposit,10,NULL
Resort Hotel,0,2,1,1,0,0,BB,No Deposit,10,NULL
Resort Hotel,0,55,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,3,1,1,0,0,BB,No Deposit,NULL,47
Resort Hotel,0,0,3,1,0,0,BB,No Deposit,NULL,47
Resort Hotel,0,0,3,1,0,0,BB,No Deposit,NULL,47
Resort Hotel,0,1,1,1,0,0,BB,No Deposit,127,NULL
Resort Hotel,0,4,3,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,3,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,7,3,1,0,0,BB,No Deposit,NULL,94
Resort Hotel,0,6,3,1,0,0,BB,No Deposit,NULL,94
Resort Hotel,0,2,2,1,0,0,BB,No Deposit,NULL,94
Resort Hotel,0,1,2,1,0,0,BB,No Deposit,94,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,1,3,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,0,61,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,3,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,3,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,3,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,7,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,3,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,3,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,3,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,14,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,4,2,2,0,0,BB,No Deposit,314,NULL
Resort Hotel,0,1,3,2,0,0,BB,No Deposit,314,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,1,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,3,4,2,0,0,BB,No Deposit,314,NULL
Resort Hotel,0,32,3,2,0,0,BB,No Deposit,314,NULL
Resort Hotel,0,4,1,2,1,0,BB,No Deposit,250,NULL
Resort Hotel,0,6,1,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,6,4,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,18,1,2,0,0,HB,No Deposit,242,NULL
Resort Hotel,0,4,4,2,0,0,HB,No Deposit,314,NULL
Resort Hotel,0,37,5,1,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,37,5,1,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,1,1,1,0,0,BB,No Deposit,330,NULL
Resort Hotel,0,27,8,2,0,0,HB,No Deposit,115,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,127,NULL
Resort Hotel,0,11,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,1,1,1,0,0,BB,No Deposit,330,NULL
Resort Hotel,0,1,1,2,0,0,BB,No Deposit,330,NULL
Resort Hotel,0,7,2,2,0,0,BB,No Deposit,8,NULL
Resort Hotel,0,16,4,2,1,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,314,NULL
Resort Hotel,0,7,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,2,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,2,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,41,2,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,12,4,2,0,0,BB,No Deposit,115,NULL
Resort Hotel,0,3,3,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,3,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,10,2,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,4,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,2,2,0,0,BB,No Deposit,314,NULL
Resort Hotel,0,2,1,2,0,0,BB,No Deposit,314,NULL
Resort Hotel,0,2,1,2,1,0,BB,No Deposit,314,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,2,1,2,0,0,BB,No Deposit,314,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,1,6,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,17,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,19,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,314,NULL
Resort Hotel,0,1,2,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,11,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,2,0,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,1,2,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,1,1,2,0,1,BB,No Deposit,NULL,NULL
Resort Hotel,0,1,1,2,0,1,BB,No Deposit,NULL,NULL
Resort Hotel,0,1,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,1,1,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,1,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,2,6,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,13,3,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,2,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,2,1,3,1,0,BB,No Deposit,240,NULL
Resort Hotel,0,3,0,2,0,0,BB,No Deposit,314,NULL
Resort Hotel,0,0,0,2,0,0,HB,No Deposit,240,NULL
Resort Hotel,0,10,3,2,0,0,BB,No Deposit,115,NULL
Resort Hotel,0,10,3,1,0,0,BB,No Deposit,95,NULL
Resort Hotel,0,26,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,2,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,3,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,153,4,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,0,2,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,5,3,2,0,0,BB,No Deposit,8,NULL
Resort Hotel,0,3,1,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,17,3,1,0,0,HB,No Deposit,171,NULL
Resort Hotel,0,65,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,0,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,0,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,0,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,2,0,1,0,0,BB,No Deposit,15,NULL
Resort Hotel,0,7,1,1,0,0,BB,No Deposit,NULL,39
Resort Hotel,0,5,2,1,0,0,BB,No Deposit,NULL,39
Resort Hotel,0,0,0,1,0,0,BB,No Deposit,NULL,39
Resort Hotel,0,2,1,1,0,0,BB,No Deposit,NULL,39
Resort Hotel,0,0,0,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,11,0,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,11,0,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,6,0,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,1,3,2,0,0,HB,No Deposit,NULL,NULL
Resort Hotel,0,2,0,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,0,3,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,1,0,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,1,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,6,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,1,1,1,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,6,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,4,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,4,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,0,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,314,NULL
Resort Hotel,0,6,1,1,0,0,BB,No Deposit,6,NULL
Resort Hotel,0,1,1,2,0,0,BB,No Deposit,177,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,154
Resort Hotel,0,5,1,1,0,0,BB,No Deposit,NULL,94
Resort Hotel,0,2,5,2,0,0,BB,No Deposit,314,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,1,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,1,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,1,1,3,1,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,1,3,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,3,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,4,3,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,4,3,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,30,7,2,0,0,HB,No Deposit,314,NULL
Resort Hotel,0,2,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,3,2,1,0,0,BB,No Deposit,NULL,207
Resort Hotel,0,31,2,2,0,0,HB,No Deposit,314,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,3,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,17,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,7,1,1,0,0,BB,No Deposit,NULL,358
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,1,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,1,2,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,3,1,1,0,0,BB,No Deposit,146,NULL
Resort Hotel,0,3,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,3,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,2,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,2,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,5,3,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,1,3,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,6,2,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,2,1,0,0,BB,No Deposit,NULL,269
Resort Hotel,0,5,1,1,0,0,BB,No Deposit,NULL,269
Resort Hotel,0,6,2,1,0,0,BB,No Deposit,NULL,269
Resort Hotel,0,8,2,1,0,0,BB,No Deposit,NULL,269
Resort Hotel,0,3,1,1,0,0,BB,No Deposit,NULL,269
Resort Hotel,0,1,1,1,0,0,BB,No Deposit,NULL,269
Resort Hotel,0,3,1,1,0,0,BB,No Deposit,NULL,269
Resort Hotel,0,4,2,1,0,0,BB,No Deposit,NULL,269
Resort Hotel,0,6,1,1,0,0,BB,No Deposit,NULL,269
Resort Hotel,0,4,2,1,0,0,BB,No Deposit,NULL,269
Resort Hotel,0,2,1,1,0,0,BB,No Deposit,NULL,269
Resort Hotel,0,8,1,1,0,0,BB,No Deposit,NULL,269
Resort Hotel,0,8,2,1,0,0,BB,No Deposit,NULL,269
Resort Hotel,0,1,2,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,1,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,2,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,1,0,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,16,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,16,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,1,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,15,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,4,2,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,2,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,0,0,2,1,1,0,BB,No Deposit,241,NULL
Resort Hotel,0,159,3,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,0,2,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,19,3,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,3,1,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,0,303,4,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,0,2,0,2,2,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,0,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,1,1,1,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,18,0,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,18,0,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,32,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,10,3,2,0,0,BB,No Deposit,115,NULL
Resort Hotel,0,1,8,1,0,0,BB,No Deposit,6,NULL
Resort Hotel,0,4,2,2,0,0,BB,No Deposit,8,NULL
Resort Hotel,0,1,5,1,0,0,BB,No Deposit,6,NULL
Resort Hotel,0,106,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,106,5,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,16,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,9,1,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,22,1,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,2,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,14,0,1,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,33,2,2,0,0,BB,No Deposit,240,NULL
Resort Hotel,0,6,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,3,1,2,0,0,BB,No Deposit,NULL,377
Resort Hotel,0,1,1,2,0,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,17,5,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,0,14,5,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,3,5,2,0,0,HB,No Deposit,2,NULL
Resort Hotel,0,3,2,2,0,0,BB,No Deposit,241,NULL
Resort Hotel,0,15,3,2,1,0,BB,No Deposit,NULL,NULL
Resort Hotel,0,0,3,3,1,0,BB,No Deposit,240,NULL
Resort Hotel,0,0,3,2,1,0,BB,No Deposit,240,NULL
Resort Hotel,0,5,3,2,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,41,3,1,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,42,3,3,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,43,3,2,2,0,BB,No Deposit,250,NULL
Resort Hotel,0,42,3,1,0,0,BB,No Deposit,250,NULL
Resort Hotel,0,12,1,1,0,0,BB,No Deposit,95,NULL
Resort Hotel,0,41,3,2,2,0,BB,No Deposit,250,NULL
Resort Hotel,0,3,1,2,0,0,BB,No Deposit,NULL,NULL
